The training set: set 5
********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0631 (2.0631)	Accuracy 15.625 (15.625)
Epoch: [79][ 80/292]	Loss 0.6644 (0.9317)	Accuracy 71.875 (64.815)
Epoch: [79][ 90/292]	Loss 0.6955 (0.9300)	Accuracy 81.250 (65.213)
Epoch: [79][100/292]	Loss 1.0321 (0.9259)	Accuracy 65.625 (65.316)
Epoch: [79][110/292]	Loss 1.3418 (0.9263)	Accuracy 53.125 (65.541)
Epoch: [79][120/292]	Loss 0.8363 (0.9255)	Accuracy 75.000 (65.315)
Epoch: [79][130/292]	Loss 0.7828 (0.9231)	Accuracy 65.625 (65.458)
Epoch: [79][140/292]	Loss 0.9232 (0.9202)	Accuracy 62.500 (65.492)
Epoch: [79][150/292]	Loss 0.6944 (0.9232)	Accuracy 81.250 (65.397)
Epoch: [79][160/292]	Loss 1.0943 (0.9270)	Accuracy 65.625 (65.217)
Epoch: [79][170/292]	Loss 0.8535 (0.9223)	Accuracy 68.750 (65.351)
Epoch: [79][180/292]	Loss 0.9244 (0.9239)	Accuracy 59.375 (65.211)
Epoch: [79][190/292]	Loss 1.1182 (0.9267)	Accuracy 65.625 (65.249)
Epoch: [79][200/292]	Loss 0.8019 (0.9267)	Accuracy 71.875 (65.205)
Epoch: [79][210/292]	Loss 1.0134 (0.9263)	Accuracy 65.625 (65.181)
Epoch: [79][220/292]	Loss 0.9082 (0.9258)	Accuracy 75.000 (65.158)
Epoch: [79][230/292]	Loss 0.9091 (0.9285)	Accuracy 65.625 (65.057)
Epoch: [79][240/292]	Loss 0.7087 (0.9313)	Accuracy 68.750 (65.003)
Epoch: [79][250/292]	Loss 0.9187 (0.9288)	Accuracy 65.625 (65.040)
Epoch: [79][260/292]	Loss 0.7668 (0.9288)	Accuracy 78.125 (65.038)
Epoch: [79][270/292]	Loss 0.7008 (0.9317)	Accuracy 71.875 (64.910)
Epoch: [79][280/292]	Loss 1.2979 (0.9317)	Accuracy 46.875 (65.002)
Epoch: [79][290/292]	Loss 0.8756 (0.9299)	Accuracy 62.500 (65.056)
Test: [ 0/73]	Loss 1.8997 (1.8997)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.4972 (0.9336)	Accuracy 84.375 (66.761)
Test: [20/73]	Loss 0.8971 (0.9480)	Accuracy 71.875 (66.667)
Test: [30/73]	Loss 0.8161 (0.9571)	Accuracy 71.875 (65.726)
Test: [40/73]	Loss 1.2435 (0.9540)	Accuracy 59.375 (66.235)
Test: [50/73]	Loss 0.7201 (0.9338)	Accuracy 78.125 (66.728)
Test: [60/73]	Loss 1.0891 (0.9421)	Accuracy 62.500 (65.984)
Test: [70/73]	Loss 0.6209 (0.9380)	Accuracy 78.125 (66.197)
Current Accuracy: 66.096
The best accuracy: 66.30992889404297
An epoch time: {:.1f}s94.19558572769165
********************80********************
Current learning rate: 0.00010000000000000002
Epoch: [80][  0/292]	Loss 0.9119 (0.9119)	Accuracy 68.750 (68.750)
Epoch: [80][ 10/292]	Loss 1.0091 (0.9542)	Accuracy 62.500 (62.500)
Epoch: [80][ 20/292]	Loss 1.1483 (0.9357)	Accuracy 53.125 (64.732)
Epoch: [80][ 30/292]	Loss 1.0027 (0.9547)	Accuracy 62.500 (64.516)
Epoch: [80][ 40/292]	Loss 0.9359 (0.9592)	Accuracy 65.625 (64.024)
Epoch: [80][ 50/292]	Loss 1.0172 (0.9468)	Accuracy 62.500 (64.461)
Epoch: [80][ 60/292]	Loss 0.6487 (0.9457)	Accuracy 75.000 (64.242)
Epoch: [80][ 70/292]	Loss 0.8973 (0.9360)	Accuracy 62.500 (64.481)
Epoch: [80][ 80/292]	Loss 0.8733 (0.9234)	Accuracy 65.625 (64.931)
Epoch: [80][ 90/292]	Loss 0.7129 (0.9074)	Accuracy 68.750 (65.591)
Epoch: [80][100/292]	Loss 1.0376 (0.9095)	Accuracy 62.500 (65.130)
Epoch: [80][110/292]	Loss 1.0415 (0.9200)	Accuracy 53.125 (64.696)
Epoch: [80][120/292]	Loss 0.8969 (0.9168)	Accuracy 68.750 (64.928)
Epoch: [80][130/292]	Loss 0.8365 (0.9163)	Accuracy 65.625 (64.933)
Epoch: [80][140/292]	Loss 1.0027 (0.9174)	Accuracy 53.125 (65.004)
Epoch: [80][150/292]	Loss 1.0485 (0.9192)	Accuracy 65.625 (65.149)
Epoch: [80][160/292]	Loss 1.1241 (0.9175)	Accuracy 53.125 (65.295)
Epoch: [80][170/292]	Loss 0.8519 (0.9161)	Accuracy 65.625 (65.314)
Epoch: [80][180/292]	Loss 0.9827 (0.9122)	Accuracy 65.625 (65.677)
Epoch: [80][190/292]	Loss 0.8329 (0.9115)	Accuracy 65.625 (65.674)
Epoch: [80][200/292]	Loss 1.1140 (0.9104)	Accuracy 53.125 (65.501)
Epoch: [80][210/292]	Loss 0.7059 (0.9115)	Accuracy 71.875 (65.432)
Epoch: [80][220/292]	Loss 0.9649 (0.9089)	Accuracy 68.750 (65.512)
Epoch: [80][230/292]	Loss 1.0560 (0.9109)	Accuracy 65.625 (65.517)
Epoch: [80][240/292]	Loss 0.9216 (0.9086)	Accuracy 68.750 (65.573)
Epoch: [80][250/292]	Loss 0.8071 (0.9092)	Accuracy 78.125 (65.662)
Epoch: [80][260/292]	Loss 0.7349 (0.9096)	Accuracy 81.250 (65.745)
Epoch: [80][270/292]	Loss 0.5607 (0.9089)	Accuracy 75.000 (65.810)
Epoch: [80][280/292]	Loss 0.8370 (0.9108)	Accuracy 75.000 (65.681)
Epoch: [80][290/292]	Loss 0.8318 (0.9096)	Accuracy 71.875 (65.646)
Test: [ 0/73]	Loss 1.7457 (1.7457)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.5019 (0.9110)	Accuracy 87.500 (67.898)
Test: [20/73]	Loss 0.8820 (0.9324)	Accuracy 68.750 (67.113)
Test: [30/73]	Loss 0.7944 (0.9447)	Accuracy 78.125 (66.935)
Test: [40/73]	Loss 1.2220 (0.9405)	Accuracy 53.125 (66.997)
Test: [50/73]	Loss 0.7502 (0.9203)	Accuracy 75.000 (67.463)
Test: [60/73]	Loss 1.0947 (0.9303)	Accuracy 59.375 (66.803)
Test: [70/73]	Loss 0.6425 (0.9258)	Accuracy 78.125 (66.769)
Current Accuracy: 66.652
The best accuracy: 66.65239715576172
An epoch time: {:.1f}s93.94185996055603
********************81********************
Current learning rate: 0.00010000000000000002
Epoch: [81][  0/292]	Loss 0.6315 (0.6315)	Accuracy 78.125 (78.125)
Epoch: [81][ 10/292]	Loss 0.7336 (0.8643)	Accuracy 68.750 (67.614)
Epoch: [81][ 20/292]	Loss 1.0184 (0.8627)	Accuracy 62.500 (67.262)
Epoch: [81][ 30/292]	Loss 0.8559 (0.8996)	Accuracy 65.625 (66.431)
Epoch: [81][ 40/292]	Loss 0.9621 (0.9020)	Accuracy 62.500 (66.159)
Epoch: [81][ 50/292]	Loss 0.8702 (0.9041)	Accuracy 71.875 (66.422)
Epoch: [81][ 60/292]	Loss 0.9226 (0.9020)	Accuracy 56.250 (65.932)
Epoch: [81][ 70/292]	Loss 0.7825 (0.8974)	Accuracy 68.750 (65.933)
Epoch: [81][ 80/292]	Loss 0.8429 (0.8954)	Accuracy 65.625 (66.319)
Epoch: [81][ 90/292]	Loss 0.6386 (0.8863)	Accuracy 78.125 (66.724)
Epoch: [81][100/292]	Loss 1.0254 (0.8890)	Accuracy 46.875 (66.553)
Epoch: [81][110/292]	Loss 1.0526 (0.8949)	Accuracy 62.500 (66.301)
Epoch: [81][120/292]	Loss 0.8185 (0.8926)	Accuracy 71.875 (66.193)
Epoch: [81][130/292]	Loss 1.0033 (0.8989)	Accuracy 62.500 (65.864)
Epoch: [81][140/292]	Loss 0.7247 (0.8982)	Accuracy 68.750 (65.935)
Epoch: [81][150/292]	Loss 1.2092 (0.9039)	Accuracy 43.750 (65.708)
Epoch: [81][160/292]	Loss 1.2374 (0.9075)	Accuracy 50.000 (65.683)
Epoch: [81][170/292]	Loss 1.1390 (0.9063)	Accuracy 53.125 (65.643)
Epoch: [81][180/292]	Loss 0.7562 (0.9033)	Accuracy 71.875 (65.832)
Epoch: [81][190/292]	Loss 0.7960 (0.9030)	Accuracy 68.750 (65.903)
Epoch: [81][200/292]	Loss 1.0722 (0.9038)	Accuracy 56.250 (65.858)
Epoch: [81][210/292]	Loss 1.0344 (0.9003)	Accuracy 65.625 (65.951)
Epoch: [81][220/292]	Loss 0.8025 (0.8977)	Accuracy 71.875 (66.077)
Epoch: [81][230/292]	Loss 0.8633 (0.8993)	Accuracy 59.375 (65.936)
Epoch: [81][240/292]	Loss 1.1742 (0.9000)	Accuracy 56.250 (65.949)
Epoch: [81][250/292]	Loss 0.8999 (0.9000)	Accuracy 65.625 (65.899)
Epoch: [81][260/292]	Loss 1.0298 (0.9013)	Accuracy 53.125 (65.805)
Epoch: [81][270/292]	Loss 0.6377 (0.9052)	Accuracy 84.375 (65.786)
Epoch: [81][280/292]	Loss 0.7509 (0.9024)	Accuracy 62.500 (65.948)
Epoch: [81][290/292]	Loss 0.9976 (0.9022)	Accuracy 59.375 (65.904)
Test: [ 0/73]	Loss 1.7343 (1.7343)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.5194 (0.9130)	Accuracy 81.250 (67.045)
Test: [20/73]	Loss 0.8410 (0.9290)	Accuracy 68.750 (67.411)
Test: [30/73]	Loss 0.8080 (0.9442)	Accuracy 78.125 (67.036)
Test: [40/73]	Loss 1.2135 (0.9391)	Accuracy 56.250 (67.530)
Test: [50/73]	Loss 0.7229 (0.9183)	Accuracy 75.000 (67.892)
Test: [60/73]	Loss 1.1095 (0.9288)	Accuracy 59.375 (67.059)
Test: [70/73]	Loss 0.6412 (0.9249)	Accuracy 78.125 (66.989)
Current Accuracy: 66.866
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s94.02946591377258
********************82********************
Current learning rate: 0.00010000000000000002
Epoch: [82][  0/292]	Loss 1.1722 (1.1722)	Accuracy 65.625 (65.625)
Epoch: [82][ 10/292]	Loss 0.7558 (0.8863)	Accuracy 68.750 (67.898)
Epoch: [82][ 20/292]	Loss 0.7987 (0.8896)	Accuracy 81.250 (67.560)
Epoch: [82][ 30/292]	Loss 1.2023 (0.9260)	Accuracy 56.250 (66.331)
Epoch: [82][ 40/292]	Loss 1.0119 (0.9233)	Accuracy 53.125 (66.387)
Epoch: [82][ 50/292]	Loss 0.8879 (0.9183)	Accuracy 71.875 (66.605)
Epoch: [82][ 60/292]	Loss 0.8450 (0.9048)	Accuracy 71.875 (67.162)
Epoch: [82][ 70/292]	Loss 0.8683 (0.8983)	Accuracy 68.750 (67.386)
Epoch: [82][ 80/292]	Loss 1.3598 (0.8970)	Accuracy 50.000 (67.207)
Epoch: [82][ 90/292]	Loss 0.6122 (0.8940)	Accuracy 78.125 (67.273)
Epoch: [82][100/292]	Loss 0.8221 (0.8866)	Accuracy 71.875 (67.450)
Epoch: [82][110/292]	Loss 0.9512 (0.8884)	Accuracy 68.750 (67.511)
Epoch: [82][120/292]	Loss 0.7826 (0.8884)	Accuracy 71.875 (67.278)
Epoch: [82][130/292]	Loss 0.6414 (0.8833)	Accuracy 71.875 (67.462)
Epoch: [82][140/292]	Loss 1.1812 (0.8874)	Accuracy 59.375 (67.309)
Epoch: [82][150/292]	Loss 0.6831 (0.8831)	Accuracy 75.000 (67.591)
Epoch: [82][160/292]	Loss 1.2122 (0.8867)	Accuracy 59.375 (67.352)
Epoch: [82][170/292]	Loss 0.8446 (0.8897)	Accuracy 68.750 (67.270)
Epoch: [82][180/292]	Loss 0.7580 (0.8902)	Accuracy 78.125 (67.231)
Epoch: [82][190/292]	Loss 1.1398 (0.8889)	Accuracy 56.250 (67.310)
Epoch: [82][200/292]	Loss 0.9051 (0.8919)	Accuracy 65.625 (67.102)
Epoch: [82][210/292]	Loss 0.9658 (0.8916)	Accuracy 65.625 (67.180)
Epoch: [82][220/292]	Loss 0.7528 (0.8922)	Accuracy 75.000 (67.025)
Epoch: [82][230/292]	Loss 0.9167 (0.8909)	Accuracy 68.750 (67.127)
Epoch: [82][240/292]	Loss 1.0522 (0.8924)	Accuracy 65.625 (67.103)
Epoch: [82][250/292]	Loss 0.7344 (0.8949)	Accuracy 78.125 (66.957)
Epoch: [82][260/292]	Loss 0.9341 (0.8974)	Accuracy 62.500 (66.858)
Epoch: [82][270/292]	Loss 0.9665 (0.8991)	Accuracy 71.875 (66.605)
Epoch: [82][280/292]	Loss 0.9964 (0.8960)	Accuracy 65.625 (66.770)
Epoch: [82][290/292]	Loss 0.8417 (0.8971)	Accuracy 71.875 (66.774)
Test: [ 0/73]	Loss 1.7689 (1.7689)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.4955 (0.9078)	Accuracy 87.500 (67.330)
Test: [20/73]	Loss 0.8683 (0.9268)	Accuracy 65.625 (66.964)
Test: [30/73]	Loss 0.8086 (0.9465)	Accuracy 78.125 (66.532)
Test: [40/73]	Loss 1.1913 (0.9424)	Accuracy 53.125 (66.997)
Test: [50/73]	Loss 0.7638 (0.9228)	Accuracy 71.875 (67.402)
Test: [60/73]	Loss 1.1238 (0.9342)	Accuracy 56.250 (66.496)
Test: [70/73]	Loss 0.6616 (0.9320)	Accuracy 75.000 (66.373)
Current Accuracy: 66.353
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s92.51860022544861
********************83********************
Current learning rate: 0.00010000000000000002
Epoch: [83][  0/292]	Loss 1.0293 (1.0293)	Accuracy 53.125 (53.125)
Epoch: [83][ 10/292]	Loss 0.7398 (0.8032)	Accuracy 68.750 (67.614)
Epoch: [83][ 20/292]	Loss 0.8811 (0.8505)	Accuracy 62.500 (67.411)
Epoch: [83][ 30/292]	Loss 0.9044 (0.8810)	Accuracy 59.375 (66.431)
Epoch: [83][ 40/292]	Loss 0.9021 (0.8731)	Accuracy 75.000 (67.683)
Epoch: [83][ 50/292]	Loss 1.0347 (0.8838)	Accuracy 62.500 (67.157)
Epoch: [83][ 60/292]	Loss 0.9709 (0.8972)	Accuracy 65.625 (66.855)
Epoch: [83][ 70/292]	Loss 0.6658 (0.9065)	Accuracy 78.125 (66.373)
Epoch: [83][ 80/292]	Loss 1.1072 (0.9053)	Accuracy 59.375 (66.281)
Epoch: [83][ 90/292]	Loss 0.9523 (0.9018)	Accuracy 62.500 (66.449)
Epoch: [83][100/292]	Loss 0.8253 (0.8986)	Accuracy 75.000 (66.646)
Epoch: [83][110/292]	Loss 1.1408 (0.9025)	Accuracy 62.500 (66.610)
Epoch: [83][120/292]	Loss 0.7555 (0.9040)	Accuracy 81.250 (66.581)
Epoch: [83][130/292]	Loss 0.7473 (0.9062)	Accuracy 71.875 (66.579)
Epoch: [83][140/292]	Loss 0.6703 (0.9015)	Accuracy 75.000 (66.711)
Epoch: [83][150/292]	Loss 0.8708 (0.9021)	Accuracy 65.625 (66.639)
Epoch: [83][160/292]	Loss 0.9061 (0.8989)	Accuracy 68.750 (66.634)
Epoch: [83][170/292]	Loss 1.0716 (0.8952)	Accuracy 50.000 (66.648)
Epoch: [83][180/292]	Loss 0.9724 (0.8963)	Accuracy 65.625 (66.454)
Epoch: [83][190/292]	Loss 1.0938 (0.8980)	Accuracy 59.375 (66.378)
Epoch: [83][200/292]	Loss 0.7205 (0.9002)	Accuracy 75.000 (66.169)
Epoch: [83][210/292]	Loss 1.0141 (0.8998)	Accuracy 62.500 (66.232)
Epoch: [83][220/292]	Loss 1.0339 (0.9038)	Accuracy 59.375 (66.035)
Epoch: [83][230/292]	Loss 1.2124 (0.9036)	Accuracy 65.625 (66.112)
Epoch: [83][240/292]	Loss 1.2273 (0.9030)	Accuracy 50.000 (66.170)
Epoch: [83][250/292]	Loss 0.9297 (0.9024)	Accuracy 62.500 (66.235)
Epoch: [83][260/292]	Loss 0.8258 (0.9027)	Accuracy 62.500 (66.248)
Epoch: [83][270/292]	Loss 1.0348 (0.9030)	Accuracy 56.250 (66.202)
Epoch: [83][280/292]	Loss 0.9589 (0.9055)	Accuracy 65.625 (66.048)
Epoch: [83][290/292]	Loss 1.0715 (0.9082)	Accuracy 62.500 (65.947)
Test: [ 0/73]	Loss 1.8180 (1.8180)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.4763 (0.9105)	Accuracy 87.500 (68.182)
Test: [20/73]	Loss 0.8641 (0.9273)	Accuracy 65.625 (68.006)
Test: [30/73]	Loss 0.7820 (0.9450)	Accuracy 81.250 (67.339)
Test: [40/73]	Loss 1.1684 (0.9407)	Accuracy 56.250 (67.607)
Test: [50/73]	Loss 0.7580 (0.9201)	Accuracy 71.875 (67.953)
Test: [60/73]	Loss 1.1100 (0.9324)	Accuracy 56.250 (67.008)
Test: [70/73]	Loss 0.6720 (0.9298)	Accuracy 78.125 (66.857)
Current Accuracy: 66.781
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s93.33312916755676
********************84********************
Current learning rate: 0.00010000000000000002
Epoch: [84][  0/292]	Loss 1.0680 (1.0680)	Accuracy 53.125 (53.125)
Epoch: [84][ 10/292]	Loss 0.9157 (0.9349)	Accuracy 65.625 (61.648)
Epoch: [84][ 20/292]	Loss 1.0807 (0.9619)	Accuracy 53.125 (62.946)
Epoch: [84][ 30/292]	Loss 0.9890 (0.9454)	Accuracy 62.500 (63.105)
Epoch: [84][ 40/292]	Loss 1.0589 (0.9252)	Accuracy 53.125 (64.101)
Epoch: [84][ 50/292]	Loss 0.6018 (0.9098)	Accuracy 78.125 (65.257)
Epoch: [84][ 60/292]	Loss 1.1360 (0.9238)	Accuracy 59.375 (64.754)
Epoch: [84][ 70/292]	Loss 0.8714 (0.9119)	Accuracy 62.500 (65.361)
Epoch: [84][ 80/292]	Loss 0.7889 (0.9165)	Accuracy 71.875 (65.548)
Epoch: [84][ 90/292]	Loss 0.9979 (0.9156)	Accuracy 65.625 (65.591)
Epoch: [84][100/292]	Loss 1.3506 (0.9161)	Accuracy 50.000 (65.594)
Epoch: [84][110/292]	Loss 0.9150 (0.9129)	Accuracy 62.500 (65.512)
Epoch: [84][120/292]	Loss 0.7802 (0.9082)	Accuracy 68.750 (65.857)
Epoch: [84][130/292]	Loss 1.0908 (0.9008)	Accuracy 68.750 (66.317)
Epoch: [84][140/292]	Loss 0.9192 (0.9010)	Accuracy 56.250 (66.312)
Epoch: [84][150/292]	Loss 0.8897 (0.8979)	Accuracy 65.625 (66.432)
Epoch: [84][160/292]	Loss 0.9653 (0.8950)	Accuracy 65.625 (66.673)
Epoch: [84][170/292]	Loss 0.8154 (0.8949)	Accuracy 65.625 (66.648)
Epoch: [84][180/292]	Loss 0.8457 (0.8982)	Accuracy 71.875 (66.471)
Epoch: [84][190/292]	Loss 0.6781 (0.8955)	Accuracy 78.125 (66.688)
Epoch: [84][200/292]	Loss 0.5329 (0.8938)	Accuracy 84.375 (66.775)
Epoch: [84][210/292]	Loss 0.7745 (0.8924)	Accuracy 71.875 (66.795)
Epoch: [84][220/292]	Loss 1.0076 (0.8937)	Accuracy 62.500 (66.587)
Epoch: [84][230/292]	Loss 0.7943 (0.8920)	Accuracy 75.000 (66.694)
Epoch: [84][240/292]	Loss 0.9544 (0.8935)	Accuracy 59.375 (66.572)
Epoch: [84][250/292]	Loss 0.7399 (0.8954)	Accuracy 62.500 (66.472)
Epoch: [84][260/292]	Loss 0.9216 (0.8979)	Accuracy 75.000 (66.499)
Epoch: [84][270/292]	Loss 1.1415 (0.8991)	Accuracy 59.375 (66.478)
Epoch: [84][280/292]	Loss 1.0930 (0.9047)	Accuracy 59.375 (66.337)
Epoch: [84][290/292]	Loss 1.2355 (0.9079)	Accuracy 56.250 (66.183)
Test: [ 0/73]	Loss 1.7921 (1.7921)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.5027 (0.9107)	Accuracy 87.500 (67.045)
Test: [20/73]	Loss 0.8384 (0.9224)	Accuracy 65.625 (67.113)
Test: [30/73]	Loss 0.7950 (0.9394)	Accuracy 78.125 (66.835)
Test: [40/73]	Loss 1.1616 (0.9346)	Accuracy 56.250 (67.226)
Test: [50/73]	Loss 0.7354 (0.9147)	Accuracy 78.125 (67.708)
Test: [60/73]	Loss 1.1349 (0.9280)	Accuracy 56.250 (66.957)
Test: [70/73]	Loss 0.6431 (0.9265)	Accuracy 78.125 (66.901)
Current Accuracy: 66.781
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s93.3188419342041
********************85********************
Current learning rate: 0.00010000000000000002
Epoch: [85][  0/292]	Loss 1.0990 (1.0990)	Accuracy 53.125 (53.125)
Epoch: [85][ 10/292]	Loss 1.1991 (0.9844)	Accuracy 53.125 (62.216)
Epoch: [85][ 20/292]	Loss 0.6724 (0.9287)	Accuracy 75.000 (65.923)
Epoch: [85][ 30/292]	Loss 0.8074 (0.9220)	Accuracy 65.625 (66.028)
Epoch: [85][ 40/292]	Loss 0.9952 (0.9368)	Accuracy 62.500 (65.168)
Epoch: [85][ 50/292]	Loss 0.8739 (0.9237)	Accuracy 68.750 (65.380)
Epoch: [85][ 60/292]	Loss 0.9094 (0.9215)	Accuracy 68.750 (65.574)
Epoch: [85][ 70/292]	Loss 0.9074 (0.9236)	Accuracy 65.625 (65.449)
Epoch: [85][ 80/292]	Loss 0.8011 (0.9219)	Accuracy 68.750 (65.201)
Epoch: [85][ 90/292]	Loss 0.9282 (0.9108)	Accuracy 71.875 (65.659)
Epoch: [85][100/292]	Loss 1.0282 (0.9096)	Accuracy 59.375 (65.470)
Epoch: [85][110/292]	Loss 0.9281 (0.9016)	Accuracy 59.375 (65.653)
Epoch: [85][120/292]	Loss 0.9254 (0.9034)	Accuracy 65.625 (65.625)
Epoch: [85][130/292]	Loss 0.8611 (0.9029)	Accuracy 65.625 (65.697)
Epoch: [85][140/292]	Loss 0.8140 (0.9039)	Accuracy 68.750 (65.669)
Epoch: [85][150/292]	Loss 0.8039 (0.9025)	Accuracy 75.000 (65.728)
Epoch: [85][160/292]	Loss 1.3272 (0.9042)	Accuracy 37.500 (65.644)
Epoch: [85][170/292]	Loss 0.9539 (0.9047)	Accuracy 62.500 (65.588)
Epoch: [85][180/292]	Loss 0.7015 (0.8997)	Accuracy 78.125 (65.884)
Epoch: [85][190/292]	Loss 1.0982 (0.9021)	Accuracy 59.375 (65.805)
Epoch: [85][200/292]	Loss 0.9703 (0.9000)	Accuracy 59.375 (66.138)
Epoch: [85][210/292]	Loss 0.6479 (0.9003)	Accuracy 81.250 (66.217)
Epoch: [85][220/292]	Loss 1.1086 (0.8987)	Accuracy 56.250 (66.247)
Epoch: [85][230/292]	Loss 0.6523 (0.9003)	Accuracy 75.000 (66.193)
Epoch: [85][240/292]	Loss 1.1208 (0.9008)	Accuracy 62.500 (66.286)
Epoch: [85][250/292]	Loss 1.0415 (0.9019)	Accuracy 59.375 (66.198)
Epoch: [85][260/292]	Loss 0.8309 (0.9016)	Accuracy 65.625 (66.104)
Epoch: [85][270/292]	Loss 0.6336 (0.8991)	Accuracy 75.000 (66.155)
Epoch: [85][280/292]	Loss 1.0711 (0.9012)	Accuracy 59.375 (66.103)
Epoch: [85][290/292]	Loss 0.9743 (0.9014)	Accuracy 62.500 (66.076)
Test: [ 0/73]	Loss 1.7827 (1.7827)	Accuracy 25.000 (25.000)
Test: [10/73]	Loss 0.5013 (0.9110)	Accuracy 90.625 (66.761)
Test: [20/73]	Loss 0.8407 (0.9221)	Accuracy 65.625 (66.964)
Test: [30/73]	Loss 0.8041 (0.9390)	Accuracy 78.125 (66.532)
Test: [40/73]	Loss 1.1844 (0.9352)	Accuracy 53.125 (66.997)
Test: [50/73]	Loss 0.7612 (0.9153)	Accuracy 75.000 (67.586)
Test: [60/73]	Loss 1.1408 (0.9275)	Accuracy 56.250 (66.701)
Test: [70/73]	Loss 0.6601 (0.9252)	Accuracy 75.000 (66.549)
Current Accuracy: 66.524
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s93.27133440971375
********************86********************
Current learning rate: 0.00010000000000000002
Epoch: [86][  0/292]	Loss 0.7492 (0.7492)	Accuracy 78.125 (78.125)
Epoch: [86][ 10/292]	Loss 0.9554 (0.8907)	Accuracy 68.750 (67.898)
Epoch: [86][ 20/292]	Loss 0.9344 (0.8745)	Accuracy 56.250 (68.304)
Epoch: [86][ 30/292]	Loss 0.7804 (0.8820)	Accuracy 71.875 (67.540)
Epoch: [86][ 40/292]	Loss 0.8030 (0.9072)	Accuracy 68.750 (66.159)
Epoch: [86][ 50/292]	Loss 0.7924 (0.8906)	Accuracy 75.000 (66.544)
Epoch: [86][ 60/292]	Loss 0.9080 (0.8987)	Accuracy 62.500 (66.291)
Epoch: [86][ 70/292]	Loss 1.0101 (0.8922)	Accuracy 53.125 (66.549)
Epoch: [86][ 80/292]	Loss 1.3618 (0.8957)	Accuracy 50.000 (66.474)
Epoch: [86][ 90/292]	Loss 0.8051 (0.8934)	Accuracy 68.750 (66.346)
Epoch: [86][100/292]	Loss 0.9185 (0.8929)	Accuracy 65.625 (66.275)
Epoch: [86][110/292]	Loss 0.9588 (0.9039)	Accuracy 59.375 (65.935)
Epoch: [86][120/292]	Loss 0.9346 (0.9011)	Accuracy 65.625 (66.038)
Epoch: [86][130/292]	Loss 0.8216 (0.8910)	Accuracy 62.500 (66.436)
Epoch: [86][140/292]	Loss 0.7765 (0.8873)	Accuracy 68.750 (66.401)
Epoch: [86][150/292]	Loss 1.0165 (0.8918)	Accuracy 59.375 (66.184)
Epoch: [86][160/292]	Loss 0.5856 (0.8902)	Accuracy 81.250 (66.304)
Epoch: [86][170/292]	Loss 0.9907 (0.8960)	Accuracy 56.250 (66.045)
Epoch: [86][180/292]	Loss 1.0551 (0.9000)	Accuracy 62.500 (65.970)
Epoch: [86][190/292]	Loss 0.7856 (0.8982)	Accuracy 68.750 (66.018)
Epoch: [86][200/292]	Loss 1.1442 (0.8993)	Accuracy 56.250 (66.107)
Epoch: [86][210/292]	Loss 0.9078 (0.9003)	Accuracy 68.750 (66.099)
Epoch: [86][220/292]	Loss 0.8996 (0.8987)	Accuracy 65.625 (66.176)
Epoch: [86][230/292]	Loss 0.9570 (0.8957)	Accuracy 65.625 (66.328)
Epoch: [86][240/292]	Loss 0.8335 (0.8949)	Accuracy 75.000 (66.403)
Epoch: [86][250/292]	Loss 1.1529 (0.8940)	Accuracy 68.750 (66.559)
Epoch: [86][260/292]	Loss 0.6473 (0.8955)	Accuracy 81.250 (66.571)
Epoch: [86][270/292]	Loss 0.7460 (0.8962)	Accuracy 75.000 (66.548)
Epoch: [86][280/292]	Loss 0.6695 (0.8953)	Accuracy 71.875 (66.637)
Epoch: [86][290/292]	Loss 1.0329 (0.8947)	Accuracy 65.625 (66.667)
Test: [ 0/73]	Loss 1.7627 (1.7627)	Accuracy 28.125 (28.125)
Test: [10/73]	Loss 0.4893 (0.9010)	Accuracy 87.500 (68.466)
Test: [20/73]	Loss 0.8453 (0.9182)	Accuracy 65.625 (68.006)
Test: [30/73]	Loss 0.7938 (0.9363)	Accuracy 81.250 (67.339)
Test: [40/73]	Loss 1.1664 (0.9331)	Accuracy 53.125 (67.454)
Test: [50/73]	Loss 0.7595 (0.9153)	Accuracy 71.875 (67.770)
Test: [60/73]	Loss 1.1484 (0.9286)	Accuracy 56.250 (66.957)
Test: [70/73]	Loss 0.6437 (0.9257)	Accuracy 75.000 (66.945)
Current Accuracy: 66.824
The best accuracy: 66.86643981933594
An epoch time: {:.1f}s93.34639167785645
********************87********************
Current learning rate: 0.00010000000000000002
Epoch: [87][  0/292]	Loss 0.9328 (0.9328)	Accuracy 65.625 (65.625)
Epoch: [87][ 10/292]	Loss 0.6224 (0.8887)	Accuracy 78.125 (65.909)
